1241667338	20250503	202505	2025	2025.3370											USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-0.10672358591248	0								3	Bull Hill, New York, United States	US	USNY		43.264	-74.9099	945125	3	Bull Hill, New York, United States	US	USNY		43.264	-74.9099	945125	20250503233000	https://www.islands.com/1846689/bull-hill-new-york-scenic-escape-hudson-valley-views-forested-paths-historic-ruins/
1241667339	20250503	202505	2025	2025.3370											USA	UNITED STATES	USA								1	042	042	04	1	1.9	8	1	8	-0.10672358591248	0								3	Laguardia Airport, New York, United States	US	USNY		40.7761	-73.8727	973546	3	Laguardia Airport, New York, United States	US	USNY		40.7761	-73.8727	973546	20250503233000	https://www.islands.com/1846689/bull-hill-new-york-scenic-escape-hudson-valley-views-forested-paths-historic-ruins/
1241667340	20250503	202505	2025	2025.3370											USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	0	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250503233000	https://www.dailyherald.com/20250503/news/new-illinois-supporters-meet-in-palatine-discuss-urban-rural-divide/
1241667341	20250503	202505	2025	2025.3370											USA	KENTUCKY	USA								1	042	042	04	1	1.9	4	1	4	-1.17878192534382	0								1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20250503233000	https://www.dailymail.co.uk/home/books/article-14672677/The-Thinking-Machine-Stephen-Witt-Nvidia-Jense-Huang.html
1241667342	20250503	202505	2025	2025.3370											USA	UNITED STATES	USA								1	043	043	04	1	2.8	8	1	8	2.23325062034739	0								3	Michaux State Forest, Pennsylvania, United States	US	USPA		39.9904	-77.3586	1192923	3	Michaux State Forest, Pennsylvania, United States	US	USPA		39.9904	-77.3586	1192923	20250503233000	https://www.fox43.com/article/news/local/shapiro-michaux-state-forest-wildfires-dcnr/521-bcdf816e-fb5e-43ba-a253-72905748ab72
1241667343	20250503	202505	2025	2025.3370											USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	2.29007633587786	0								3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20250503233000	https://www.wsoctv.com/news/local/bakery-charleston-area-headed-dilworth/6HE72J5YKZAH3LWGWDDAXBS6J4/
1241667344	20250503	202505	2025	2025.3370											USA	UNITED STATES	USA								1	057	057	05	1	8.0	7	1	7	-0.10672358591248	0								3	Cold Spring, Maryland, United States	US	USMD		39.3484	-76.6577	1707807	3	Cold Spring, Maryland, United States	US	USMD		39.3484	-76.6577	1707807	20250503233000	https://www.islands.com/1846689/bull-hill-new-york-scenic-escape-hudson-valley-views-forested-paths-historic-ruins/
1241667345	20250503	202505	2025	2025.3370											USA	UNITED STATES	USA								1	057	057	05	1	8.0	1	1	1	-0.10672358591248	0								3	West Point, New York, United States	US	USNY		41.3915	-73.956	970844	3	Cold Spring, Maryland, United States	US	USMD		39.3484	-76.6577	1707807	20250503233000	https://www.islands.com/1846689/bull-hill-new-york-scenic-escape-hudson-valley-views-forested-paths-historic-ruins/
1241667346	20250503	202505	2025	2025.3370											USA	UNITED STATES	USA								0	100	100	10	3	-5.0	4	1	4	-2.52260828177058	0								3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	20250503233000	https://freerepublic.com/tag/*/index?more=4314887
1241667347	20250503	202505	2025	2025.3370											USA	UNITED STATES	USA								0	130	130	13	3	-4.4	1	1	1	0.0704225352112702	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250503233000	https://www.dailyherald.com/20250503/nation-and-world-politics/inside-waltzs-ouster-before-signalgate-talks-with-israel-angered-trump/
1241667348	20250503	202505	2025	2025.3370											USA	KENTUCKY	USA								1	172	172	17	4	-5.0	2	1	2	1.84210526315789	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250503233000	https://www.sbnation.com/2025/5/3/24423202/kentucky-derby-2025-results-winner-purse-money-151st-run-for-the-roses
1241667349	20250503	202505	2025	2025.3370											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-8.46625766871169	0								3	Tarrant County, Texas, United States	US	USTX		32.7668	-97.3003	1384005	3	Tarrant County, Texas, United States	US	USTX		32.7668	-97.3003	1384005	20250503233000	https://www.dallasnews.com/news/public-safety/2025/05/03/tarrant-county-families-speak-before-texas-jail-commission-on-jail-deaths/
1241667350	20250503	202505	2025	2025.3370											USA	UNITED STATES	USA								1	180	180	18	4	-9.0	4	1	4	-8.46625766871169	0								3	Tarrant County, Texas, United States	US	USTX		32.7668	-97.3003	1384005	3	Tarrant County, Texas, United States	US	USTX		32.7668	-97.3003	1384005	20250503233000	https://www.dallasnews.com/news/public-safety/2025/05/03/tarrant-county-families-speak-before-texas-jail-commission-on-jail-deaths/
1241667351	20250503	202505	2025	2025.3370											USAGOV	THE WHITE HOUSE	USA					GOV			1	020	020	02	1	3.0	2	2	2	-4.23311510268032	0								1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20250503233000	https://www.yahoo.com/news/white-house-mocks-man-trump-221717622.html
1241667352	20250503	202505	2025	2025.3370	AFG	AFGHANISTAN	AFG								VNM	VIETNAM	VNM								0	190	190	19	4	-10.0	2	1	2	0.0946073793755904	1	Afghanistan	AF	AF		33	66	AF	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Afghanistan	AF	AF		33	66	AF	20250503233000	https://tribune.com.pk/story/2543784/caught-between-american-and-chinese-patronage
1241667353	20250503	202505	2025	2025.3370	AFGELI	ABDUL QADIR	AFG					ELI			GOV	GOVERNOR						GOV			1	045	045	04	1	5.0	3	1	3	1.06382978723404	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250503233000	https://dailytimes.com.pk/1295688/rotary-international-district-conference-2025-governor-kp-calls-for-collective-action-against-crises/
1241667354	20250503	202505	2025	2025.3370	AFGELI	ABDUL QADIR	AFG					ELI			LEG	SENATE						LEG			1	045	045	04	1	5.0	5	1	5	1.06382978723404	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250503233000	https://dailytimes.com.pk/1295688/rotary-international-district-conference-2025-governor-kp-calls-for-collective-action-against-crises/
1241667355	20250503	202505	2025	2025.3370	AGR	FARMER						AGR			CVL	COMMUNITY						CVL			1	070	070	07	2	7.0	10	1	10	2.45022970903523	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250503233000	https://www.cbc.ca/news/canada/toronto/malvern-urban-farm-expansion-scarborough-1.7526001
1241667356	20250503	202505	2025	2025.3370	AUS	AUSTRALIA	AUS																		0	013	013	01	1	0.4	4	1	2	4	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://www.bordermail.com.au/story/8957541/sussan-ley-helen-haines-nail-election-wins-to-return-to-canberra/
1241667357	20250503	202505	2025	2025.3370	AUS	AUSTRALIA	AUS																		0	013	013	01	1	0.4	8	1	4	4	4	Wangaratta, Victoria, Australia	AS	AS07	5422	-36.3585	146.321	-1607709	0								4	Wangaratta, Victoria, Australia	AS	AS07	5422	-36.3585	146.321	-1607709	20250503233000	https://www.bordermail.com.au/story/8957541/sussan-ley-helen-haines-nail-election-wins-to-return-to-canberra/
1241667358	20250503	202505	2025	2025.3370	AUS	AUSTRALIA	AUS																		1	017	017	01	1	0.0	4	1	4	1.70068027210884	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20250503233000	https://tvtonight.com.au/2025/05/its-just-been-fabulous-fun-abc-farewells-antony-green.html
1241667359	20250503	202505	2025	2025.3370	AUS	AUSTRALIA	AUS								AUSGOV	AUSTRALIA	AUS					GOV			0	051	051	05	1	3.4	2	1	2	6.78642714570858	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667360	20250503	202505	2025	2025.3370	AUS	AUSTRALIAN	AUS								EUR	EUROPEAN	EUR								0	050	050	05	1	3.5	8	1	8	6.78642714570858	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667361	20250503	202505	2025	2025.3370	AUS	AUSTRALIAN	AUS								EUR	EUROPEAN	EUR								0	050	050	05	1	3.5	2	1	2	6.78642714570858	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	Indonesia	ID	ID		-5	120	ID	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667362	20250503	202505	2025	2025.3370	AUS	AUSTRALIA	AUS								GOV	PRIME MINISTER						GOV			0	051	051	05	1	3.4	2	1	2	6.78642714570858	1	United Kingdom	UK	UK		54	-4	UK	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667363	20250503	202505	2025	2025.3370	AZEELI	AZERBAIJAN	AZE					ELI													0	070	070	07	2	7.0	10	1	10	3.47826086956522	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
1241667364	20250503	202505	2025	2025.3370	AZEELI	AZERBAIJAN	AZE					ELI			RUS	MOSCOW	RUS								0	100	100	10	3	-5.0	6	1	6	3.47826086956522	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
1241667365	20250503	202505	2025	2025.3370	AZEELI	AZERBAIJAN	AZE					ELI			RUS	RUSSIA	RUS								0	100	100	10	3	-5.0	2	1	2	3.47826086956522	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
1241667366	20250503	202505	2025	2025.3370	AZEELI	AZERBAIJAN	AZE					ELI			RUS	MOSCOW	RUS								0	100	100	10	3	-5.0	2	1	2	3.47826086956522	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
1241667367	20250503	202505	2025	2025.3370	AZEGOV	ILHAM ALIYEV	AZE					GOV			RUS	MOSCOW	RUS								1	040	040	04	1	1.0	10	1	10	3.47826086956522	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
1241667368	20250503	202505	2025	2025.3370	BUS	COMPANY						BUS													1	010	010	01	1	0.0	5	1	5	-0.53134962805526	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250503233000	https://nlpc.org/corporate-integrity-project/nlpc-calls-berkshire-hathaway-to-account-for-wasteful-spending-on-climate-initiatives/
1241667369	20250503	202505	2025	2025.3370	BUS	AIRLINE						BUS													1	010	010	01	1	0.0	3	1	3	0	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250503233000	https://www.wsoctv.com/news/local/psa-airlines-shores-up-hiring-plans-new-charlotte-hq/54QESMXWOFHVTAEZ3WPG7TOW6M/
1241667370	20250503	202505	2025	2025.3370	BUS	BUSINESS						BUS													0	020	020	02	1	3.0	10	1	10	7.9002079002079	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250503233000	https://www.manilatimes.net/2025/05/04/tmt-newswire/plentisoft/marketersmedia-newswire-earns-multiple-accolades-in-g2s-winter-2025-press-release-distribution-reports/2105235
1241667371	20250503	202505	2025	2025.3370	BUS	BUSINESS						BUS													0	040	040	04	1	1.0	10	1	10	7.9002079002079	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250503233000	https://www.manilatimes.net/2025/05/04/tmt-newswire/plentisoft/marketersmedia-newswire-earns-multiple-accolades-in-g2s-winter-2025-press-release-distribution-reports/2105235
1241667372	20250503	202505	2025	2025.3370	BUS	COMPANY						BUS													0	084	084	08	2	7.0	5	1	5	7.9002079002079	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250503233000	https://www.manilatimes.net/2025/05/04/tmt-newswire/plentisoft/marketersmedia-newswire-earns-multiple-accolades-in-g2s-winter-2025-press-release-distribution-reports/2105235
1241667373	20250503	202505	2025	2025.3370	BUS	COMPANY						BUS													1	090	090	09	2	-2.0	4	1	4	-0.85470085470086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20250503233000	https://leadership.ng/efcc-probe-ex-nnpcl-boss-kyari-speaks-says-he-served-with-fear-of-god/
1241667374	20250503	202505	2025	2025.3370	BUS	COMPANY						BUS													1	090	090	09	2	-2.0	6	1	6	-0.85470085470086	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20250503233000	https://leadership.ng/efcc-probe-ex-nnpcl-boss-kyari-speaks-says-he-served-with-fear-of-god/
1241667375	20250503	202505	2025	2025.3370	BUS	COMPANY						BUS													1	111	111	11	3	-2.0	4	1	4	4.65549348230912	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20250503233000	https://www.islands.com/1846358/world-most-ambitious-train-trip-once-in-a-lifetime-journey-around-globe-packed-luxury/
1241667376	20250503	202505	2025	2025.3370	BUS	COMPANY						BUS													1	120	120	12	3	-4.0	4	1	4	-0.53134962805526	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250503233000	https://nlpc.org/corporate-integrity-project/nlpc-calls-berkshire-hathaway-to-account-for-wasteful-spending-on-climate-initiatives/
1241667377	20250503	202505	2025	2025.3370	BUS	CHAMBER OF COMMERCE AND INDUSTRY						BUS			CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	6.25	4	Sargodha, Punjab, Pakistan	PK	PK04	23676	32.0836	72.6711	-2773597	1	China	CH	CH		35	105	CH	4	Sargodha, Punjab, Pakistan	PK	PK04	23676	32.0836	72.6711	-2773597	20250503233000	https://dailytimes.com.pk/1295616/chinese-delegation-visits-sargodha-chamber-to-explore-trade-opportunities/
1241667378	20250503	202505	2025	2025.3370	BUS	BUSINESS						BUS			CHN	CHINESE	CHN								0	046	046	04	1	7.0	1	1	1	6.25	4	Sargodha, Punjab, Pakistan	PK	PK04	23676	32.0836	72.6711	-2773597	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250503233000	https://dailytimes.com.pk/1295616/chinese-delegation-visits-sargodha-chamber-to-explore-trade-opportunities/
1241667379	20250503	202505	2025	2025.3370	BUS	AUTOMAKER						BUS			CZE	CZECH	CZE								0	111	111	11	3	-2.0	4	1	4	1.08108108108108	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20250503233000	https://carbuzz.com/the-10-oldest-car-brands-in-the-world/
1241667380	20250503	202505	2025	2025.3370	BUS	AUTOMAKER						BUS			CZE	CZECH REPUBLIC	CZE								0	111	111	11	3	-2.0	1	1	1	1.08108108108108	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250503233000	https://carbuzz.com/the-10-oldest-car-brands-in-the-world/
1241667381	20250503	202505	2025	2025.3370	BUS	COMPANY						BUS			GBR	BRITISH	GBR								0	0841	084	08	2	7.0	3	1	3	1.08108108108108	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20250503233000	https://carbuzz.com/the-10-oldest-car-brands-in-the-world/
1241667382	20250503	202505	2025	2025.3370	BUS	COMPANY						BUS			GBR	BRITISH	GBR								0	0841	084	08	2	7.0	2	1	2	1.08108108108108	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250503233000	https://carbuzz.com/the-10-oldest-car-brands-in-the-world/
1241667383	20250503	202505	2025	2025.3370	BUS	COMPANIES						BUS			GOV	AUTHORITIES						GOV			0	042	042	04	1	1.9	10	1	10	-8.05970149253733	0								0								0								20250503233000	https://www.thereporter.com/2025/05/03/vacaville-police-track-down-stolen-van-arrest-two-suspects/
1241667384	20250503	202505	2025	2025.3370	BUS	EMPLOYER						BUS			LAB	EMPLOYEE						LAB			0	192	192	19	4	-9.5	5	1	5	-4.08626560726447	0								0								0								20250503233000	https://www.nzherald.co.nz/nz/fenz-breached-firefighters-privacy-by-accessing-his-personal-bank-account-to-check-mess-allowance-money/DTTGFEZS4VEDFA67NC7ECFZ24I/
1241667385	20250503	202505	2025	2025.3370	BUS	COMPANY						BUS			MED	MEDIA						MED			0	084	084	08	2	7.0	5	1	5	7.9002079002079	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250503233000	https://www.manilatimes.net/2025/05/04/tmt-newswire/plentisoft/marketersmedia-newswire-earns-multiple-accolades-in-g2s-winter-2025-press-release-distribution-reports/2105235
