1242902744	20250503	202505	2025	2025.3370	SAU	SAUDI ARABIA	SAU								ARE	UNITED ARAB EMIRATES	ARE								0	043	043	04	1	2.8	4	2	4	0	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20250510000000	https://nbc16.com/news/nation-world/leavitt-touts-trade-deal-relays-trumps-reaction-to-new-pope-addresses-meme-coin-dinner-china-trade-talks-tariffs-tax-cuts-trump-middle-east-trip-white-house-news-briefing
1242902745	20250503	202505	2025	2025.3370	SAU	SAUDI ARABIA	SAU								USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	2	4	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250510000000	https://nbc16.com/news/nation-world/leavitt-touts-trade-deal-relays-trumps-reaction-to-new-pope-addresses-meme-coin-dinner-china-trade-talks-tariffs-tax-cuts-trump-middle-east-trip-white-house-news-briefing
1242902746	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA																		1	112	112	11	3	-2.0	6	1	6	-6.20689655172414	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250510000000	https://www.pennlive.com/nation-world/2025/05/air-traffic-controllers-for-newark-airport-briefly-lose-radar-access-again.html
1242902747	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								AFR	AFRICA	AFR								1	036	036	03	1	4.0	4	2	4	-3.44456404736276	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20250510000000	https://www.redlandsdailyfacts.com/2025/05/09/united-states-south-africa-refugees/
1242902748	20250503	202505	2025	2025.3370	USA	THE US	USA								AFRREF	AFRICA	AFR					REF			1	043	043	04	1	2.8	8	1	8	-7.98004987531172	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	20250510000000	https://www.thesouthafrican.com/lifestyle/afrikaner-refugee-white-south-africans-trump-us-embassy-latest/
1242902749	20250503	202505	2025	2025.3370	USA	THE US	USA								AFRREF	AFRICA	AFR					REF			1	073	073	07	2	7.4	8	1	8	-7.98004987531172	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	20250510000000	https://www.thesouthafrican.com/lifestyle/afrikaner-refugee-white-south-africans-trump-us-embassy-latest/
1242902750	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								ARE	UNITED ARAB EMIRATES	ARE								0	042	042	04	1	1.9	4	2	4	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250510000000	https://nbc16.com/news/nation-world/leavitt-touts-trade-deal-relays-trumps-reaction-to-new-pope-addresses-meme-coin-dinner-china-trade-talks-tariffs-tax-cuts-trump-middle-east-trip-white-house-news-briefing
1242902751	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								ARE	UNITED ARAB EMIRATES	ARE								0	042	042	04	1	1.9	4	2	4	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	United Arab Emirates	AE	AE		24	54	AE	1	Saudi Arabia	SA	SA		25	45	SA	20250510000000	https://nbc16.com/news/nation-world/leavitt-touts-trade-deal-relays-trumps-reaction-to-new-pope-addresses-meme-coin-dinner-china-trade-talks-tariffs-tax-cuts-trump-middle-east-trip-white-house-news-briefing
1242902752	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								QAT	QATAR	QAT								0	042	042	04	1	1.9	4	2	4	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250510000000	https://nbc16.com/news/nation-world/leavitt-touts-trade-deal-relays-trumps-reaction-to-new-pope-addresses-meme-coin-dinner-china-trade-talks-tariffs-tax-cuts-trump-middle-east-trip-white-house-news-briefing
1242902753	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								QAT	QATAR	QAT								0	042	042	04	1	1.9	4	2	4	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Qatar	QA	QA		25.5	51.25	QA	1	Saudi Arabia	SA	SA		25	45	SA	20250510000000	https://nbc16.com/news/nation-world/leavitt-touts-trade-deal-relays-trumps-reaction-to-new-pope-addresses-meme-coin-dinner-china-trade-talks-tariffs-tax-cuts-trump-middle-east-trip-white-house-news-briefing
1242902754	20250503	202505	2025	2025.3370	USA	THE US	USA								REF	REFUGEE						REF			1	043	043	04	1	2.8	2	1	2	-7.98004987531172	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	20250510000000	https://www.thesouthafrican.com/lifestyle/afrikaner-refugee-white-south-africans-trump-us-embassy-latest/
1242902755	20250503	202505	2025	2025.3370	USA	WASHINGTON	USA								REF	REFUGEE						REF			1	160	160	16	4	-4.0	6	2	6	-3.44456404736276	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250510000000	https://www.redlandsdailyfacts.com/2025/05/09/united-states-south-africa-refugees/
1242902756	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								SAU	SAUDI ARABIA	SAU								0	042	042	04	1	1.9	4	2	4	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250510000000	https://nbc16.com/news/nation-world/leavitt-touts-trade-deal-relays-trumps-reaction-to-new-pope-addresses-meme-coin-dinner-china-trade-talks-tariffs-tax-cuts-trump-middle-east-trip-white-house-news-briefing
1242902757	20250503	202505	2025	2025.3370	USA	WASHINGTON	USA								ZAF	SOUTH AFRICAN	ZAF								1	036	036	03	1	4.0	2	2	2	-3.44456404736276	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20250510000000	https://www.redlandsdailyfacts.com/2025/05/09/united-states-south-africa-refugees/
1242902758	20250509	202505	2025	2025.3534	COP	PRISON						COP													1	010	010	01	1	0.0	4	1	4	-11.5009746588694	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250510000000	https://www.dailystar.co.uk/news/latest-news/southport-killer-axel-rudakubana-threw-35202627
1242902759	20250509	202505	2025	2025.3534	COP	PRISON						COP													1	010	010	01	1	0.0	2	1	2	-11.5009746588694	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250510000000	https://www.dailystar.co.uk/news/latest-news/southport-killer-axel-rudakubana-threw-35202627
1242902760	20250509	202505	2025	2025.3534	COP	PRISON						COP													1	010	010	01	1	0.0	2	1	2	-11.5009746588694	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	0								4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	20250510000000	https://www.dailystar.co.uk/news/latest-news/southport-killer-axel-rudakubana-threw-35202627
1242902761	20250509	202505	2025	2025.3534	PAK	PAKISTAN	PAK								GOV	AUTHORITIES						GOV			1	030	030	03	1	4.0	8	1	8	-2.73972602739726	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	20250510000000	https://www.tribuneindia.com/news/ludhiana/liquor-vends-remain-open-despite-blackout-orders/
1242902762	20250510	202505	2025	2025.3562											AGR	FARMER						AGR			1	042	042	04	1	1.9	3	1	3	1.62037037037037	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250510000000	https://www.tribuneindia.com/news/movie-review/when-food-is-the-language-of-love/
1242902763	20250510	202505	2025	2025.3562											AGR	FARMER						AGR			0	051	051	05	1	3.4	5	1	5	-7.98004987531172	0								4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	4	Afrikaner, North-West, South Africa	SF	SF10	77350	-26.842	26.5632	-1206313	20250510000000	https://www.thesouthafrican.com/lifestyle/afrikaner-refugee-white-south-africans-trump-us-embassy-latest/
1242902764	20250510	202505	2025	2025.3562											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	2	1	2	2.40963855421687	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250510000000	https://www.theage.com.au/world/europe/loves-tim-tams-hates-vegemite-the-day-pope-leo-said-mass-at-iconic-sydney-beach-20250509-p5ly0g.html
1242902765	20250510	202505	2025	2025.3562											AUS	MELBOURNE	AUS								0	040	040	04	1	1.0	6	1	6	-4.25531914893617	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250510000000	https://www.redlandcitybulletin.com.au/story/8963248/tears-laughter-as-family-front-mushroom-murder-trial/
1242902766	20250510	202505	2025	2025.3562											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	4	1	4	-4.25531914893617	0								4	Morwell, Victoria, Australia	AS	AS07	5424	-38.2348	146.395	-1589033	4	Morwell, Victoria, Australia	AS	AS07	5424	-38.2348	146.395	-1589033	20250510000000	https://www.redlandcitybulletin.com.au/story/8963248/tears-laughter-as-family-front-mushroom-murder-trial/
1242902767	20250510	202505	2025	2025.3562											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	3.77867746288799	0								4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	20250510000000	https://www.examiner.com.au/story/8960999/love-life-and-longevity-linda-and-franks-60-years/
1242902768	20250510	202505	2025	2025.3562											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	7	1	7	2.40963855421687	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250510000000	https://www.theage.com.au/world/europe/loves-tim-tams-hates-vegemite-the-day-pope-leo-said-mass-at-iconic-sydney-beach-20250509-p5ly0g.html
1242902769	20250510	202505	2025	2025.3562											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	3	1	3	2.53164556962025	0								4	Mundubbera, Queensland, Australia	AS	AS04	154684	-25.5927	151.302	-1590017	4	Mundubbera, Queensland, Australia	AS	AS04	154684	-25.5927	151.302	-1590017	20250510000000	https://www.abc.net.au/news/2025-05-10/working-dogs-attract-international-attention-at-queensland-sale/105254208
1242902770	20250510	202505	2025	2025.3562											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	7	2	7	-0.842755637936359	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250510000000	https://www.singletonargus.com.au/story/8962401/patient-treated-by-allan-spigelman-has-test-results-go-missing/
1242902771	20250510	202505	2025	2025.3562											AUS	AUSTRALIA	AUS								0	046	046	04	1	7.0	4	1	4	-4.25531914893617	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250510000000	https://www.redlandcitybulletin.com.au/story/8963248/tears-laughter-as-family-front-mushroom-murder-trial/
1242902772	20250510	202505	2025	2025.3562											AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	10	1	10	-5.23751522533496	0								4	Narooma, New South Wales, Australia	AS	AS02	4997	-36.221	150.131	-1590896	4	Narooma, New South Wales, Australia	AS	AS02	4997	-36.221	150.131	-1590896	20250510000000	https://www.naroomanewsonline.com.au/story/8959678/opinion-we-failing-australias-vulnerable-children-with-justice-system/
1242902773	20250510	202505	2025	2025.3562											AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	10	1	10	-5.23751522533496	0								4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	20250510000000	https://www.nynganobserver.com.au/story/8959678/opinion-we-failing-australias-vulnerable-children-with-justice-system/
1242902774	20250510	202505	2025	2025.3562											AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	10	1	10	-5.11571254567601	0								4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	4	Tenterfield, New South Wales, Australia	AS	AS02	5096	-29.0495	152.02	-1604092	20250510000000	https://www.tenterfieldstar.com.au/story/8959678/opinion-we-failing-australias-vulnerable-children-with-justice-system/
1242902775	20250510	202505	2025	2025.3562											AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	20	2	20	-5.22804351872731	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250510000000	https://www.redlandcitybulletin.com.au/story/8959678/opinion-we-failing-australias-vulnerable-children-with-justice-system/
1242902776	20250510	202505	2025	2025.3562											BUS	BUSINESS						BUS			1	013	013	01	1	0.4	5	1	5	-2.17054263565891	0								0								0								20250510000000	https://www.examiner.com.au/story/8961616/tackling-retail-theft-strategies-post-pandemic/
1242902777	20250510	202505	2025	2025.3562											BUS	EMPLOYER						BUS			0	040	040	04	1	1.0	10	1	10	2.0979020979021	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250510000000	https://www.dailysabah.com/opinion/op-ed/notes-on-the-world-economic-forums-future-of-jobs-report-2025
1242902778	20250510	202505	2025	2025.3562											BUS	COMPANY						BUS			1	050	050	05	1	3.5	10	1	10	2.02166064981949	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250510000000	https://www.pocket-lint.com/excellent-features-nothing-added-to-the-cmf-phone-2-pro/
1242902779	20250510	202505	2025	2025.3562											BUS	SERVER						BUS			1	051	051	05	1	3.4	5	1	5	0.84033613445378	0								0								0								20250510000000	https://www.eff.org/deeplinks/2025/05/back-it-back-it-let-us-begin-explain-encrypted-chat-backups
1242902780	20250510	202505	2025	2025.3562											BUS	SERVER						BUS			1	072	072	07	2	8.3	5	1	5	0.84033613445378	0								0								0								20250510000000	https://www.eff.org/deeplinks/2025/05/back-it-back-it-let-us-begin-explain-encrypted-chat-backups
1242902781	20250510	202505	2025	2025.3562											CAN	TORONTO	CAN								1	042	042	04	1	1.9	40	2	20	-1.06995884773663	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250510000000	https://www.elliotlakestandard.ca:443/opinion/chris-selley-please-spare-us-from-another-impotent-image-obsessed-cabinet-mr-carney/wcm/23fc65b0-1868-454a-a566-2bfd5ff83caf
1242902782	20250510	202505	2025	2025.3562											CANGOV	TORONTO	CAN					GOV			1	043	043	04	1	2.8	12	2	12	-3.90455531453362	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250510000000	https://www.cochranetimespost.ca:443/entertainment/television/rob-ford-story-coming-to-netflix-as-part-of-trainwreck-series/wcm/36bbc047-229b-483e-95c7-cbd1347aae91
1242902783	20250510	202505	2025	2025.3562											CHN	CHINA	CHN								1	012	012	01	1	-0.4	6	1	6	-2.06611570247934	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250510000000	https://www.bankinfosecurity.com/cyberuk-2025-resilience-apt-threats-loom-large-a-28365
1242902784	20250510	202505	2025	2025.3562											CHN	CHINA	CHN								1	017	017	01	1	0.0	1	1	1	4.24107142857143	0								4	Xing Xing, Jiangsu, China	CH	CH04	13155	32.3354	119.703	11483520	4	Liang Liang, Perak, Malaysia	MY	MY07	18585	4.4	100.883	-2370394	20250510000000	https://www.thestar.com.my/news/nation/2025/05/10/quiet-farewell-for-beloved-duo
1242902785	20250510	202505	2025	2025.3562											CHN	CHINA	CHN								1	036	036	03	1	4.0	10	1	10	0	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250510000000	https://drudge.com/news/283770/trump-team-seeks-tariff-cuts-rare-earths
1242902786	20250510	202505	2025	2025.3562											CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	4.24107142857143	0								4	Feng Yi, Sichuan, China	CH	CH32	13003	31.429	106.462	10341842	4	Feng Yi, Sichuan, China	CH	CH32	13003	31.429	106.462	10341842	20250510000000	https://www.thestar.com.my/news/nation/2025/05/10/quiet-farewell-for-beloved-duo
1242902787	20250510	202505	2025	2025.3562											CHN	CHINA	CHN								0	061	061	06	2	6.4	10	1	10	-6.72682526661196	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250510000000	https://themoderatevoice.com/casus-belli-for-the-pakistan-india-war/
1242902788	20250510	202505	2025	2025.3562											CHN	CHINA	CHN								1	111	111	11	3	-2.0	6	1	6	-2.06611570247934	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250510000000	https://www.bankinfosecurity.com/cyberuk-2025-resilience-apt-threats-loom-large-a-28365
1242902789	20250510	202505	2025	2025.3562											CHR	DIOCESE				CHR					1	043	043	04	1	2.8	10	1	10	1.94805194805194	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250510000000	https://www.wsjm.com/2025/05/09/new-pope-has-ties-to-west-michigan/
1242902790	20250510	202505	2025	2025.3562											COK	COOK ISLANDS	COK								1	112	112	11	3	-2.0	10	1	4	-6.12813370473538	0								1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	20250510000000	https://www.cookislandsnews.com/internal/national/court/court-briefs-74/
1242902791	20250510	202505	2025	2025.3562											COKEDU	COOK ISLANDS	COK					EDU			1	051	051	05	1	3.4	10	1	10	9.32203389830509	0								1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	1	Cook Islands	CW	CW		-16.083333	-161.583333	CW	20250510000000	https://www.cookislandsnews.com/internal/national/education/key-support-for-tereora-students/
1242902792	20250510	202505	2025	2025.3562											COP	DEPUTY						COP			0	040	040	04	1	1.0	20	2	20	-2.65972283298363	0								0								0								20250510000000	https://www.fox5atlanta.com/news/heroic-deputy-saves-victim-dramatic-head-on-collision
