1243838539	20250514	202505	2025	2025.3671											CRM	GANGSTER						CRM			0	1121	112	11	3	-2.0	2	1	2	-4.78011472275335	0								4	Gaja, West Bengal, India	IN	IN28	70294	22.3728	88.1283	437107	4	Gaja, West Bengal, India	IN	IN28	70294	22.3728	88.1283	437107	20250514180000	https://indianexpress.com/article/cities/pune/5-cops-suspended-after-gangster-gaja-marne-during-transit-between-jails-10006672/
1243838540	20250514	202505	2025	2025.3671											CRM	GANG						CRM			0	173	173	17	4	-5.0	5	1	5	-8.47457627118644	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20250514180000	https://www.dailyrecord.co.uk/news/scottish-news/cops-probing-scotlands-gangland-war-35226702
1243838541	20250514	202505	2025	2025.3671											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	12	1	6	-2.70855904658722	0								3	Rockaway Beach, New York, United States	US	USNY		40.5715	-73.8515	962741	3	Rockaway Beach, New York, United States	US	USNY		40.5715	-73.8515	962741	20250514180000	https://nypost.com/2025/05/14/us-news/controversial-nyc-boardwalk-bicycle-ban-scrapped-after-local-outrage-protests-bad-timing/
1243838542	20250514	202505	2025	2025.3671											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	8	1	4	-2.70855904658722	0								3	Queens, New York, United States	US	USNY	NY081	40.7498	-73.7976	971983	3	Queens, New York, United States	US	USNY	NY081	40.7498	-73.7976	971983	20250514180000	https://nypost.com/2025/05/14/us-news/controversial-nyc-boardwalk-bicycle-ban-scrapped-after-local-outrage-protests-bad-timing/
1243838543	20250514	202505	2025	2025.3671											CVL	POPULATION						CVL			0	043	043	04	1	2.8	5	1	5	-2.11864406779661	0								1	Virgin Islands	VQ	VQ		18.3333	-64.8333	VQ	1	Virgin Islands	VQ	VQ		18.3333	-64.8333	VQ	20250514180000	http://www.virginislandsnewsonline.com/en/news/census-delay-blocking-vital-aid-for-vi-hon-vincent-o-wheatley
1243838544	20250514	202505	2025	2025.3671											CVL	SCIENTIST						CVL			1	084	084	08	2	7.0	4	1	4	1.51515151515151	0								4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20250514180000	http://www.ctgtribune.com/6co97c/20250515/9417222.htm
1243838545	20250514	202505	2025	2025.3671											CVL	SCIENTIST						CVL			1	084	084	08	2	7.0	2	1	2	1.51515151515151	0								4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Qian Feng, Sichuan, China	CH	CH32	13003	31.7247	107.131	10325654	20250514180000	http://www.ctgtribune.com/6co97c/20250515/9417222.htm
1243838546	20250514	202505	2025	2025.3671											CVL	SCIENTIST						CVL			1	084	084	08	2	7.0	4	1	4	1.51515151515151	0								4	Qian Feng, Sichuan, China	CH	CH32	13003	31.7247	107.131	10325654	4	Qian Feng, Sichuan, China	CH	CH32	13003	31.7247	107.131	10325654	20250514180000	http://www.ctgtribune.com/6co97c/20250515/9417222.htm
1243838547	20250514	202505	2025	2025.3671											CZE	CZECH REPUBLIC	CZE								1	057	057	05	1	8.0	10	1	10	4.19580419580419	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20250514180000	https://dailynews.co.tz/tanzania-czech-republic-agree-to-end-double-taxation/
1243838548	20250514	202505	2025	2025.3671											DNK	DENMARK	DNK								1	036	036	03	1	4.0	1	1	1	5.57768924302788	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20250514180000	https://www.hellomagazine.com/royalty/832026/queen-mary-king-frederik-denmark-wedding-anniversary-apart/
1243838549	20250514	202505	2025	2025.3671											DNK	DENMARK	DNK								1	036	036	03	1	4.0	1	1	1	5.57768924302788	0								4	Kronborg Castle, Hovedstaden, Denmark	DA	DA17	15033	56.0388	12.6216	-2745869	4	Kronborg Castle, Hovedstaden, Denmark	DA	DA17	15033	56.0388	12.6216	-2745869	20250514180000	https://www.hellomagazine.com/royalty/832026/queen-mary-king-frederik-denmark-wedding-anniversary-apart/
1243838550	20250514	202505	2025	2025.3671											DNK	DENMARK	DNK								1	046	046	04	1	7.0	2	1	2	5.57768924302788	0								4	Kronborg Castle, Hovedstaden, Denmark	DA	DA17	15033	56.0388	12.6216	-2745869	4	Kronborg Castle, Hovedstaden, Denmark	DA	DA17	15033	56.0388	12.6216	-2745869	20250514180000	https://www.hellomagazine.com/royalty/832026/queen-mary-king-frederik-denmark-wedding-anniversary-apart/
1243838551	20250514	202505	2025	2025.3671											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	3	1	3	-3.37078651685393	0								3	Frisco High School, Texas, United States	US	USTX		33.1376	-96.8211	2004728	3	Frisco High School, Texas, United States	US	USTX		33.1376	-96.8211	2004728	20250514180000	https://www.blackenterprise.com/rep-for-karmelo-anthony-says-family-believes-his-innocence-in-texas-stabbing-incident/
1243838552	20250514	202505	2025	2025.3671											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	2	1	2	-3.37078651685393	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250514180000	https://www.blackenterprise.com/rep-for-karmelo-anthony-says-family-believes-his-innocence-in-texas-stabbing-incident/
1243838553	20250514	202505	2025	2025.3671											EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	10	1	10	-0.99206349206349	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20250514180000	https://www.tribune242.com/news/2025/may/14/ub-faces-backlash-from-union-over-appointment-of-vp-for-ub-north/
1243838554	20250514	202505	2025	2025.3671											EDU	LECTURER						EDU			0	043	043	04	1	2.8	6	1	3	0.60483870967742	0								4	Raukawa, New Zealand (general), New Zealand	NZ	NZ00	22383	-39.7333	176.667	-1517176	4	Raukawa, New Zealand (general), New Zealand	NZ	NZ00	22383	-39.7333	176.667	-1517176	20250514180000	https://www.nzherald.co.nz/nz/politics/regulatory-standards-bill-faces-backlash-at-urgent-waitangi-tribunal-hearing/NEKDPBFLEZGKNHMVMVA6KOYHCA/
1243838555	20250514	202505	2025	2025.3671											EDUHLH	UNIVERSITY						EDU	HLH		1	042	042	04	1	1.9	2	1	2	-1.83673469387755	0								4	Donegal, Donegal, Ireland	EI	EI06	18287	54.65	-8.11667	-1502376	4	Donegal, Donegal, Ireland	EI	EI06	18287	54.65	-8.11667	-1502376	20250514180000	https://www.derrynow.com/news/local-news/1801552/mother-tells-of-fear-for-sons-as-buncrana-tragedy-unfolded.html
1243838556	20250514	202505	2025	2025.3671											ESP	SPAIN	ESP								0	051	051	05	1	3.4	2	1	2	-5.28497409326425	0								4	Fuengirola, AndalucíSP, Spain	SP	SP51	25782	36.5433	-4.6269	-383095	4	Fuengirola, AndalucíSP, Spain	SP	SP51	25782	36.5433	-4.6269	-383095	20250514180000	https://www.dailymail.co.uk/tvshowbiz/article-14712413/James-Argent-breaks-silence-given-suspended-jail-sentence-pushing-ex-Nicoline-Arthursson-steps-Spain.html
1243838557	20250514	202505	2025	2025.3671											ESP	SPAIN	ESP								0	051	051	05	1	3.4	4	1	2	-5.28497409326425	0								4	Mijas, AndalucíSP, Spain	SP	SP51	25782	36.5953	-4.63986	-392052	4	Mijas, AndalucíSP, Spain	SP	SP51	25782	36.5953	-4.63986	-392052	20250514180000	https://www.dailymail.co.uk/tvshowbiz/article-14712413/James-Argent-breaks-silence-given-suspended-jail-sentence-pushing-ex-Nicoline-Arthursson-steps-Spain.html
1243838558	20250514	202505	2025	2025.3671											EUR	EUROPEAN	EUR								1	042	042	04	1	1.9	10	1	10	-2.7027027027027	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250514180000	https://www.nzherald.co.nz/nz/why-new-zealand-immigration-stance-differs-from-uks-new-hardline-approach-the-front-page/7DTK4YWF7VCOFP3POWDWLXG5XU/
1243838559	20250514	202505	2025	2025.3671											EUR	EUROPE	EUR								1	061	061	06	2	6.4	5	1	5	0.80645161290323	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250514180000	https://www.morningstar.com/company-reports/1284442-pilgrims-pride-continues-to-benefit-from-prime-conditions-in-chicken-but-still-faces-cyclicality
1243838560	20250514	202505	2025	2025.3671											FRA	CANNES	FRA								0	172	172	17	4	-5.0	5	1	5	0.60240963855421	0								1	Brazil	BR	BR		-10	-55	BR	1	France	FR	FR		46	2	FR	20250514180000	https://www.newsday.com/entertainment/cannes-2025-what-to-know-v48983
1243838561	20250514	202505	2025	2025.3671											FRA	FRANCE	FRA								1	190	190	19	4	-10.0	2	1	2	-1.22850122850123	0								1	France	FR	FR		46	2	FR	1	Spain	SP	SP		40	-4	SP	20250514180000	https://www.crash.net/motogp/news/1070168/1/one-rookie-experiences-most-complicated-race-first-motogp-season-france
1243838562	20250514	202505	2025	2025.3671											GBR	UNITED KINGDOM	GBR								1	031	031	03	1	5.2	14	1	10	3.2258064516129	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250514180000	https://www.thechemicalengineer.com/news/costain-chosen-to-design-uk-s-novel-advanced-nuclear-fuels-facility/
1243838563	20250514	202505	2025	2025.3671											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	5.71428571428571	0								4	Harrogate, North Yorkshire, United Kingdom	UK	UKJ7	40123	53.9833	-1.53333	-2598194	4	Harrogate, North Yorkshire, United Kingdom	UK	UKJ7	40123	53.9833	-1.53333	-2598194	20250514180000	https://www.yorkpress.co.uk/news/25162453.avery-dennison-opens-high-tech-facility-hornbeam-park/
1243838564	20250514	202505	2025	2025.3671											GBRCOP	SCOTLAND	GBR					COP			1	0841	084	08	2	7.0	3	1	3	-4.5822102425876	0								4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	4	Wishaw, North Lanarkshire, United Kingdom	UK	UKV8	40176	55.7667	-3.91667	-2611907	20250514180000	https://www.dailyrecord.co.uk/news/scottish-news/rampaging-masked-thugs-throw-lit-35224769
1243838565	20250514	202505	2025	2025.3671											GOV	ATTORNEY GENERAL						GOV			1	036	036	03	1	4.0	6	1	6	-1.81818181818182	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250514180000	https://www.kawc.org/news/2025-05-14/arizona-attorney-general-to-hold-town-hall-today-in-yuma
1243838566	20250514	202505	2025	2025.3671											GOV	CABINET						GOV			1	042	042	04	1	1.9	5	1	5	-2.58899676375404	0								4	Jewar, India (general), India	IN	IN00	70265	28.1333	77.55	-2098493	4	Jewar, India (general), India	IN	IN00	70265	28.1333	77.55	-2098493	20250514180000	http://www.dailypioneer.com/2025/top-stories/modi-chairs-cabinet-committee-on-security-meet--first-since-pause-in-india-pak-hostilities.html
1243838567	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	3	1	3	-0.71138211382114	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Lusail, Baladiyat az Za`ayin, Qatar	QA	QA13	25307	25.4975	51.4853	-785289	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243838568	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	1	1	1	-0.71138211382114	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243838569	20250514	202505	2025	2025.3671											GOV	MINIST						GOV			0	046	046	04	1	7.0	10	1	10	2.44755244755245	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250514180000	https://ianslive.in/set-up-a-state-level-committee-for-educational-reforms-in-military-schools-cm-fadnavis--20250514222131
1243838570	20250514	202505	2025	2025.3671											GOV	KING						GOV			0	190	190	19	4	-10.0	6	1	6	-0.44345898004435	0								4	Beersheba, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	4	Beersheba, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	20250514180000	https://www.patheos.com/blogs/leadershiponfire/2025/05/five-biblical-figures-who-experienced-mental-health-episodes/
1243838571	20250514	202505	2025	2025.3671											GOV	MAYOR						GOV			0	193	193	19	4	-10.0	6	1	6	-3.48376880443389	0								4	Zapopan, Jalisco, Mexico	MX	MX14	20887	20.7167	-103.4	-1709119	4	Zapopan, Jalisco, Mexico	MX	MX14	20887	20.7167	-103.4	-1709119	20250514180000	https://www.boredpanda.com/23-year-old-influencer-fatally-shot-while-live-streaming-to-followers/?cexp_id=124979&cexp_var=25&_f=featured
1243838572	20250514	202505	2025	2025.3671											GOVPTY	RULING PARTY						GOV			0	010	010	01	1	0.0	5	1	5	-3.89329488103821	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250514180000	https://armenianweekly.com/2025/05/14/pashinyans-peace-agenda-faces-fire-at-home-and-on-the-frontlines/
1243838573	20250514	202505	2025	2025.3671											GOVPTY	RULING PARTY						GOV			0	042	042	04	1	1.9	5	1	5	-3.89329488103821	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250514180000	https://armenianweekly.com/2025/05/14/pashinyans-peace-agenda-faces-fire-at-home-and-on-the-frontlines/
1243838574	20250514	202505	2025	2025.3671											GUY	GUYANA	GUY								1	043	043	04	1	2.8	6	1	6	-1.14942528735632	0								4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	20250514180000	https://www.virginislandsnewsonline.com/en/news/acop-jacqueline-e-vanterpool-standing-tall-police-conference-in-guyana
1243838575	20250514	202505	2025	2025.3671											GUY	GUYANA	GUY								1	043	043	04	1	2.8	4	1	4	-1.14942528735632	0								4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	1	Bahamas, The	BF	BF		24	-76	BF	20250514180000	https://www.virginislandsnewsonline.com/en/news/acop-jacqueline-e-vanterpool-standing-tall-police-conference-in-guyana
1243838576	20250514	202505	2025	2025.3671											IND	MUMBAI	IND								1	042	042	04	1	1.9	1	1	1	-3.2258064516129	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	20250514180000	https://indianexpress.com/article/cities/mumbai/ghosalkar-meets-uddhav-says-still-with-sena-ubt-despite-resigning-10006419/
1243838577	20250514	202505	2025	2025.3671											IRN	IRANIAN	IRN								0	042	042	04	1	1.9	1	1	1	-0.37037037037037	0								4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	20250514180000	https://forward.com/fast-forward/719926/trump-tells-syria-to-establish-ties-with-israel-praises-its-leader/
1243838578	20250514	202505	2025	2025.3671											ISR	ISRAEL	ISR								0	042	042	04	1	1.9	2	1	2	-0.37037037037037	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514180000	https://forward.com/fast-forward/719926/trump-tells-syria-to-establish-ties-with-israel-praises-its-leader/
1243838579	20250514	202505	2025	2025.3671											ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	2	1	2	-0.44345898004435	0								4	Beersheba, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	4	Beersheba, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	20250514180000	https://www.patheos.com/blogs/leadershiponfire/2025/05/five-biblical-figures-who-experienced-mental-health-episodes/
1243838580	20250514	202505	2025	2025.3671											ITA	ITALY	ITA								0	173	173	17	4	-5.0	6	1	6	-0.83144368858655	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250514180000	https://www.history.com/articles/the-heist-that-made-the-mona-lisa-famous
1243838581	20250514	202505	2025	2025.3671											JUD	MAGISTRATE						JUD			0	042	042	04	1	1.9	6	1	6	-11.731843575419	0								4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	20250514180000	https://www.tribune242.com/news/2025/may/14/marine-and-man-accused-of-sex-assault-of-teen-girl/
1243838582	20250514	202505	2025	2025.3671											JUD	JUDGE						JUD			1	111	111	11	3	-2.0	8	1	8	-2.8216704288939	0								3	Prairieland, Louisiana, United States	US	USLA	LA019	30.1102	-93.2132	551346	3	Prairieland, Louisiana, United States	US	USLA	LA019	30.1102	-93.2132	551346	20250514180000	https://www.nbcnews.com/news/asian-america/georgetown-scholar-badar-khan-suri-released-months-ice-detention-rcna204184
1243838583	20250514	202505	2025	2025.3671											JUD	PROSECUTOR						JUD			1	173	173	17	4	-5.0	1	1	1	-9.0047393364929	0								3	Adams County, Indiana, United States	US	USIN		40.745	-84.9369	450401	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250514180000	https://wibc.com/623963/1977-indiana-murder-case-solved/
1243838584	20250514	202505	2025	2025.3671											JUD	FEDERAL COURT						JUD			0	190	190	19	4	-10.0	6	1	6	-0.69444444444445	0								3	Library Of Congress, District of Columbia, United States	US	USDC		38.8884	-77.0044	531834	3	Library Of Congress, District of Columbia, United States	US	USDC		38.8884	-77.0044	531834	20250514180000	https://dailycaller.com/2025/05/14/you-ready-to-be-a-slave-charlamagne-suggests-slavery-could-somehow-make-comeback-if-trump-accepts-qatari-plane/
1243838585	20250514	202505	2025	2025.3671											JUD	SUPREME COURT						JUD			1	190	190	19	4	-10.0	5	1	5	-2.72727272727273	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514180000	https://wblk.com/ixp/854/p/5-years-of-no-payments-in-new-york-get-ready-for-bills-to-restart/
1243838586	20250514	202505	2025	2025.3671											LAB	EMPLOYEE						LAB			0	051	051	05	1	3.4	2	1	2	-7.50798722044728	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250514180000	https://www.nbcconnecticut.com/news/national-international/gloucester-township-new-jersey-teen-escapes-sexual-abuse-captivity-dog-crate-camden-county/3565431/
1243838587	20250514	202505	2025	2025.3671											LBN	TYRE	LBN								1	043	043	04	1	2.8	10	1	10	-1.22850122850123	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250514180000	https://www.crash.net/motogp/news/1070168/1/one-rookie-experiences-most-complicated-race-first-motogp-season-france
1243838588	20250514	202505	2025	2025.3671											LEG	CONGRESS						LEG			1	042	042	04	1	1.9	6	1	6	4.21052631578948	0								4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	20250514180000	https://www.tribune242.com/news/2025/may/14/xaria-ingraham-named-2025-junior-minister-of-tourism/
1243838589	20250514	202505	2025	2025.3671											LEG	SPEAKER OF THE HOUSE						LEG			1	043	043	04	1	2.8	20	1	20	5.39772727272727	0								1	Virgin Islands	VQ	VQ		18.3333	-64.8333	VQ	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250514180000	https://www.virginislandsnewsonline.com/en/news/hoa-speaker-attending-commons-conference-in-london
