1242027316	20250506	202505	2025	2025.3452											CHL	CHILE	CHL								1	173	173	17	4	-5.0	6	1	6	-8.48375451263538	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20250506064500	https://www.morningjournalnews.com/news/local-news/2025/05/wellsville-shooting-case-that-injured-juvenile-sent-to-grand-jury/
1242027317	20250506	202505	2025	2025.3452											CHL	CHILE	CHL								1	180	180	18	4	-9.0	6	1	6	-8.48375451263538	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20250506064500	https://www.morningjournalnews.com/news/local-news/2025/05/wellsville-shooting-case-that-injured-juvenile-sent-to-grand-jury/
1242027318	20250506	202505	2025	2025.3452											COP	POLICE						COP			0	043	043	04	1	2.8	5	1	5	-3.77358490566038	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20250506064500	https://www.malaymail.com/news/malaysia/2025/05/06/disappearance-of-macc-witness-pamela-ling-cops-probing-husband-several-others-as-possible-suspects-says-igp/175750
1242027319	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	140	140	14	3	-6.5	2	1	2	-7.33137829912023	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20250506064500	https://indianexpress.com/article/cities/chandigarh/jagjit-dallewal-message-punjab-cm-cops-crackdown-thwart-farmers-stir-9985252/
1242027320	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	140	140	14	3	-6.5	8	1	8	-7.33137829912023	0								4	Patiala, Punjab, India	IN	IN23	17831	30.3267	76.4003	-2107479	4	Patiala, Punjab, India	IN	IN23	17831	30.3267	76.4003	-2107479	20250506064500	https://indianexpress.com/article/cities/chandigarh/jagjit-dallewal-message-punjab-cm-cops-crackdown-thwart-farmers-stir-9985252/
1242027321	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-12.7962085308057	0								3	North Lawndale, Illinois, United States	US	USIL		41.86	-87.7184	1737805	3	North Lawndale, Illinois, United States	US	USIL		41.86	-87.7184	1737805	20250506064500	https://www.yahoo.com/news/cook-county-man-arrested-minutes-014047696.html
1242027322	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	190	190	19	4	-10.0	8	1	8	-12.7962085308057	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250506064500	https://www.yahoo.com/news/cook-county-man-arrested-minutes-014047696.html
1242027323	20250506	202505	2025	2025.3452											CRM	GANGSTER						CRM			1	051	051	05	1	3.4	8	1	8	7.5	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250506064500	https://www.yahoo.com/news/knoxville-fanboy-expo-returns-star-033554561.html
1242027324	20250506	202505	2025	2025.3452											CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	2	1	2	6.63716814159292	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250506064500	https://www.lockhaven.com/news/local-news/2025/05/garrity-4m-owed-to-county-residents-in-unclaimed-property/
1242027325	20250506	202505	2025	2025.3452											CVL	VILLAGE						CVL			0	043	043	04	1	2.8	1	1	1	-6.8930562595033	0								4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	20250506064500	http://today.az/news/politics/258909.html
1242027326	20250506	202505	2025	2025.3452											CVL	RESIDENTS						CVL			0	060	060	06	2	6.0	10	1	10	2.99572039942939	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20250506064500	https://cbn.co.za/industry-news/building-construction-infrastructure-news/concor-partners-with-cape-town-on-another-affordable-housing-project/
1242027327	20250506	202505	2025	2025.3452											CVL	CITIZEN						CVL			0	082	082	08	2	5.0	10	1	10	-2.4455077086656	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506064500	https://milwaukeenns.org/2025/05/05/opinion-the-dire-threat-to-nonprofits-that-serve-the-people-some-want-to-forget/
1242027328	20250506	202505	2025	2025.3452											CVL	RESIDENTS						CVL			0	125	125	12	3	-5.0	2	1	2	-1.71073094867808	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250506064500	https://www.morningjournalnews.com/news/local-news/2025/05/as-residents-wait-for-payments-attorneys-continue-to-argue-over-fees-already-paid/
1242027329	20250506	202505	2025	2025.3452											CVL	RESIDENTS						CVL			0	125	125	12	3	-5.0	8	1	8	-1.71073094867808	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250506064500	https://www.morningjournalnews.com/news/local-news/2025/05/as-residents-wait-for-payments-attorneys-continue-to-argue-over-fees-already-paid/
1242027330	20250506	202505	2025	2025.3452											CVL	VILLAGE						CVL			1	182	182	18	4	-9.5	10	1	10	6.01769911504424	0								4	Lycia, Antalya, Turkey	TU	TU07	27545	36.405	30.474	11323831	4	Lycia, Antalya, Turkey	TU	TU07	27545	36.405	30.474	11323831	20250506064500	https://www.newscentralasia.net/2025/05/06/discover-antalyas-hidden-gems-beyond-the-coastline/
1242027331	20250506	202505	2025	2025.3452											CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	1	1	1	-6.8930562595033	0								4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	20250506064500	http://today.az/news/politics/258909.html
1242027332	20250506	202505	2025	2025.3452											CVL	TOURIST						CVL			1	190	190	19	4	-10.0	10	1	10	-8.90804597701153	0								4	Balakot, North-West Frontier, Pakistan	PK	PK03	40350	34.8563	72.5701	9205744	4	Balakot, North-West Frontier, Pakistan	PK	PK03	40350	34.8563	72.5701	9205744	20250506064500	https://www.counterpunch.org/2025/05/06/india-and-pakistans-crisis-water-war-and-warnings/
1242027333	20250506	202505	2025	2025.3452											CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	1	1	1	-6.8930562595033	0								1	Armenia	AM	AM		40	45	AM	4	Gulustan, Goranboy, Azerbaijan	AJ	AJ21	147320	40.3565	46.5837	-2706306	20250506064500	http://today.az/news/politics/258909.html
1242027334	20250506	202505	2025	2025.3452											CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	3	1	3	-6.8930562595033	0								1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20250506064500	http://today.az/news/politics/258909.html
1242027335	20250506	202505	2025	2025.3452											DEU	HANOVER	DEU								1	036	036	03	1	4.0	10	1	10	-0.26542800265428	0								4	Hanover, Niedersachsen, Germany	GM	GM06	40698	52.3667	9.71667	-1785903	4	Hanover, Niedersachsen, Germany	GM	GM06	40698	52.3667	9.71667	-1785903	20250506064500	https://www.yahoo.com/news/saw-bergen-belsen-eyes-94-060000483.html
1242027336	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	5	1	5	4.01234567901235	0								3	East Palestine, Ohio, United States	US	USOH		40.834	-80.5403	1064586	3	East Palestine, Ohio, United States	US	USOH		40.834	-80.5403	1064586	20250506064500	https://www.morningjournalnews.com/news/local-news/2025/05/east-palestine-schools-get-1-3-million-grant-to-reduce-energy-use/
1242027337	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	5	1	5	-5.22478736330499	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20250506064500	https://www.counterpunch.org/2025/05/06/urgent-appeal-stop-the-judicial-coup-in-south-korea-and-defend-democracy/
1242027338	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	6	1	6	-1.54211150652432	0								4	Cambridge Park, Guernsey (general), Guernsey	GK	GK00	40252	49.4603	-2.54056	9260701	4	Cambridge Park, Guernsey (general), Guernsey	GK	GK00	40252	49.4603	-2.54056	9260701	20250506064500	https://www.bbc.com/news/articles/crrz454k145o
1242027339	20250506	202505	2025	2025.3452											EDU	PUPIL						EDU			0	061	061	06	2	6.4	10	1	10	-1.06571936056838	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506064500	https://www.bbc.com/news/articles/cy5r9elle3wo
1242027340	20250506	202505	2025	2025.3452											EUR	EUROPE	EUR								0	042	042	04	1	1.9	3	1	3	3.94088669950739	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250506064500	https://www.newscentralasia.net/2025/05/06/arkadag-berdimuhamedov-meets-president-macron-in-france-visit/
1242027341	20250506	202505	2025	2025.3452											EUR	EUROPE	EUR								1	050	050	05	1	3.5	2	1	2	-4.7008547008547	0								4	Yalta, Tul'skaya Oblast', Russia	RS	RS76	25105	53.4771	38.0354	-3038596	4	Yalta, Tul'skaya Oblast', Russia	RS	RS76	25105	53.4771	38.0354	-3038596	20250506064500	https://www.lewrockwell.com/2025/05/ron-unz/mccarthyism-part-ii-political-payback/
1242027342	20250506	202505	2025	2025.3452											FRA	FRANCE	FRA								1	043	043	04	1	2.8	8	1	8	3.94088669950739	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Turkmenistan	TX	TX		40	60	TX	20250506064500	https://www.newscentralasia.net/2025/05/06/arkadag-berdimuhamedov-meets-president-macron-in-france-visit/
1242027343	20250506	202505	2025	2025.3452											FRA	FRANCE	FRA								1	057	057	05	1	8.0	4	1	4	3.94088669950739	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250506064500	https://www.newscentralasia.net/2025/05/06/arkadag-berdimuhamedov-meets-president-macron-in-france-visit/
1242027344	20250506	202505	2025	2025.3452											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	4	1	4	-0.86655112651646	0								5	Pembrokeshire, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.8333	-4.91667	-2605141	5	Pembrokeshire, Pembrokeshire, United Kingdom	UK	UKY7	40180	51.8333	-4.91667	-2605141	20250506064500	https://www.mirror.co.uk/3am/celebrity-news/changing-rooms-legend-anna-ryder-35154293
1242027345	20250506	202505	2025	2025.3452											GBR	BRITISH	GBR								1	043	043	04	1	2.8	6	1	6	0	0								1	United States	US	US		39.828175	-98.5795	US	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506064500	https://www.britannica.com:443/technology/airship
1242027346	20250506	202505	2025	2025.3452											GBR	UNITED KINGDOM	GBR								1	192	192	19	4	-9.5	8	1	8	-2.22868217054264	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250506064500	https://internationalviewpoint.org/spip.php?article8976
1242027347	20250506	202505	2025	2025.3452											GOV	STATE LEADER						GOV			1	0241	024	02	1	-0.3	10	1	10	-4.73537604456825	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250506064500	https://www.yahoo.com/news/call-2-state-leaders-resign-043624517.html
1242027348	20250506	202505	2025	2025.3452											GOV	MINIST FOR LAW						GOV			0	036	036	03	1	4.0	3	1	3	0.68897637795276	0								4	Chua Chu Kang, Singapore (general), Singapore	SN	SN00	18585	1.42778	103.698	53558	4	Chua Chu Kang, Singapore (general), Singapore	SN	SN00	18585	1.42778	103.698	53558	20250506064500	https://www.asiaone.com/singapore/leadership-transition-singapore-complete-strong-mandate-ge2025-analysts
1242027349	20250506	202505	2025	2025.3452											GOV	MAYOR						GOV			1	036	036	03	1	4.0	10	1	10	0	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20250506064500	https://www.minotdailynews.com/news/local-news/2025/05/city-brakes-action-on-alcohol-ordinance/
1242027350	20250506	202505	2025	2025.3452											GOV	PRINCE						GOV			1	040	040	04	1	1.0	2	1	2	5.26315789473684	0								4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	20250506064500	https://thesun.ng/champions-league-arsenal-must-give-all-to-qualify-for-final-arteta/
1242027351	20250506	202505	2025	2025.3452											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	6	1	6	-4.73537604456825	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250506064500	https://www.yahoo.com/news/call-2-state-leaders-resign-043624517.html
1242027352	20250506	202505	2025	2025.3452											GOV	STATE GOVERNOR						GOV			1	043	043	04	1	2.8	2	1	2	0.49875311720699	0								4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20250506064500	https://blueprint.ng/57-garlands-for-the-area-boy-who-became-dss-boss/
1242027353	20250506	202505	2025	2025.3452											GOV	KING						GOV			1	043	043	04	1	2.8	6	1	6	7.5	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250506064500	https://www.yahoo.com/news/knoxville-fanboy-expo-returns-star-033554561.html
1242027354	20250506	202505	2025	2025.3452											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	1	1	1	3.15186246418338	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20250506064500	https://nltimes.nl/2025/05/06/born-liberation-day-80-year-old-gouda-man-reflects-unique-connection-wwii
1242027355	20250506	202505	2025	2025.3452											IGOEUREEC	THE EU	EUR	EEC				IGO			0	025	025	02	1	-0.3	10	1	10	-0.20345879959308	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250506064500	https://eadaily.com/en/news/2025/05/06/baltic-lice-alternative-for-lithuania-manure-march-morning-coffee-with-eadaily
1242027356	20250506	202505	2025	2025.3452											IGOUNO	THE SECURITY COUNCIL		UNO				IGO			0	046	046	04	1	7.0	10	1	10	-7.20221606648199	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250506064500	https://kashmirlife.net/un-sec-gen-urges-india-pakistan-to-exercise-maximum-restraint-as-kashmir-tensions-mount-390179/
1242027357	20250506	202505	2025	2025.3452											ISR	ISRAEL	ISR								1	051	051	05	1	3.4	5	1	5	-2.90806754221389	0								4	Wustrow, Zachodniopomorskie, Poland	PL	PL87	24641	54.1333	15.35	-520595	4	Wustrow, Zachodniopomorskie, Poland	PL	PL87	24641	54.1333	15.35	-520595	20250506064500	https://www.miragenews.com/israels-new-ingo-rules-threaten-humanitarian-1455058/
1242027358	20250506	202505	2025	2025.3452											ITA	POMPEII	ITA								1	042	042	04	1	1.9	2	1	2	6.96798493408663	0								4	Cliffs Of Moher, Clare, Ireland	EI	EI03	18285	52.9631	-9.44361	-1504562	4	Cliffs Of Moher, Clare, Ireland	EI	EI03	18285	52.9631	-9.44361	-1504562	20250506064500	https://travelweekly.com.au/globus-and-cosmos-unveil-earlybird-discounts-and-last-minute-deals/
1242027359	20250506	202505	2025	2025.3452											ITACVL	ITALY	ITA					CVL			1	042	042	04	1	1.9	10	1	10	-2.29885057471265	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250506064500	https://www.tvguide.co.uk/schedule/5080a6b0-ae0e-5801-aa50-e6a1e106735c/help-we-bought-a-village
1242027360	20250506	202505	2025	2025.3452											JUD	DEFENSE ATTORNEY						JUD			0	040	040	04	1	1.0	6	1	6	-7.24637681159421	0								3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	20250506064500	https://cbs6albany.com/news/local/son-of-murdered-prison-guard-wants-smith-case-reopened
1242027361	20250506	202505	2025	2025.3452											KHM	CAMBODIA	KHM								1	0874	087	08	2	10.0	6	1	6	6.18892508143323	0								4	Kirirom, Cambodia (general), Cambodia	CB	CB00	12361	11.3454	104.052	-1033749	4	Kirirom, Cambodia (general), Cambodia	CB	CB00	12361	11.3454	104.052	-1033749	20250506064500	https://www.akp.gov.kh/post/detail/335925
1242027362	20250506	202505	2025	2025.3452											KWTGOV	KUWAITI	KWT					GOV			1	036	036	03	1	4.0	8	1	8	0	0								1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20250506064500	https://www.kuna.net.kw/ArticleDetails.aspx?id=3229060&Language=en
1242027363	20250506	202505	2025	2025.3452											LBN	LEBANON	LBN								0	051	051	05	1	3.4	5	1	5	-3.60623781676414	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20250506064500	https://www.mirror.co.uk/tv/tv-news/channel-4s-go-back-you-35157276
1242027364	20250506	202505	2025	2025.3452											LEG	CONGRESS						LEG			1	010	010	01	1	0.0	6	1	6	-0.37453183520599	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506064500	https://firstthings.com/how-the-next-pope-can-support-faithful-catholic-politicians/
1242027365	20250506	202505	2025	2025.3452											LEG	SENATOR						LEG			1	062	062	06	2	7.4	6	1	6	2.01342281879194	0								4	Langkawi, Kedah, Malaysia	MY	MY02	37398	6.32649	99.8432	-2401875	4	Langkawi, Kedah, Malaysia	MY	MY02	37398	6.32649	99.8432	-2401875	20250506064500	https://www.sohu.com/a/892378969_122342248
1242027366	20250506	202505	2025	2025.3452											MED	MEDIA						MED			1	042	042	04	1	1.9	5	1	5	-0.26525198938993	0								1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20250506064500	https://athens-times.com/rome-prepares-for-the-conclave-cardinals-as-rock-stars-rumors-tiramisu-and-carbonara-before-the-election-of-the-new-pope/
1242027367	20250506	202505	2025	2025.3452											MED	WEBSITE						MED			1	043	043	04	1	2.8	10	1	10	-1.14942528735632	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20250506064500	https://udaipurkiran.com/mp-board-result-2025-declared-check-class-10th-12th-results-at-mpresults-nic-in-mobile-apps-alaso-available/
1242027368	20250506	202505	2025	2025.3452											MEX	MEXICAN	MEX								1	033	033	03	1	5.2	10	1	10	2.65151515151516	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506064500	https://www.observertoday.com/news/local-region/2025/05/lecture-to-focus-on-an-agency-assisting-mexican-families-with-migrants-in-the-u-s/
1242027369	20250506	202505	2025	2025.3452											MEX	MEXICAN	MEX								1	060	060	06	2	6.0	10	1	10	2.65151515151516	0								4	Malinalco, Méco, Mexico	MX	MX15	20257	18.95	-99.5	-1682189	4	Malinalco, Méco, Mexico	MX	MX15	20257	18.95	-99.5	-1682189	20250506064500	https://www.observertoday.com/news/local-region/2025/05/lecture-to-focus-on-an-agency-assisting-mexican-families-with-migrants-in-the-u-s/
1242027370	20250506	202505	2025	2025.3452											MIL	REGIMENT						MIL			0	192	192	19	4	-9.5	3	1	3	-0.26542800265428	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20250506064500	https://www.yahoo.com/news/saw-bergen-belsen-eyes-94-060000483.html
